uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,groupID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,volumePercent,livePercent,deadPercent,canopyArea,meanHeight,remarks,measuredBy,recordedBy,dataQF
"c92581e3-9976-4c89-b886-930a9e3554c4","JORN_068.basePlot.vst","2016-10-08","vst_JORN_2016","D14","JORN","JORN_068","40",,"40_02","PRGL2","Prosopis glandulosa Torr.","species",,,100,90,10,6.0,0.74,,"srose@neoninc.org","glawrence@field-ops.org",
"add6087b-bffd-49a0-b278-c221af491ee3","JORN_064.basePlot.vst","2016-10-08","vst_JORN_2016","D14","JORN","JORN_064","31",,"31_01","PRGL2","Prosopis glandulosa Torr.","species",,,100,80,20,9.0,1.12,,"dgilberti@field-ops.org","kmatthiesen@field-ops.org",
"9463a799-90ac-447b-afc8-9be49f2f1116","JORN_043.basePlot.vst","2016-10-08","vst_JORN_2016","D14","JORN","JORN_043","32",,"32_01","PRGL2","Prosopis glandulosa Torr.","species",,,100,10,90,9.0,0.80,,"srose@neoninc.org","glawrence@field-ops.org",
"fceeb947-407c-4d35-b1f9-8ecc6845188d","JORN_068.basePlot.vst","2016-10-08","vst_JORN_2016","D14","JORN","JORN_068","40",,"40_01","PRGL2","Prosopis glandulosa Torr.","species",,,100,93,7,4.0,0.66,,"srose@neoninc.org","glawrence@field-ops.org",
"2eb076e5-e705-48cd-ad57-c68106413687","JORN_051.basePlot.vst","2016-10-08","vst_JORN_2016","D14","JORN","JORN_051","31",,"31_02","PRGL2","Prosopis glandulosa Torr.","species",,,100,85,15,11.0,1.00,,"dgilberti@field-ops.org","kmatthiesen@field-ops.org",
"1fb39c3f-9436-43bd-81b8-0bcb08cc33f1","JORN_051.basePlot.vst","2016-10-08","vst_JORN_2016","D14","JORN","JORN_051","40",,"40_01","PRGL2","Prosopis glandulosa Torr.","species",,,100,85,15,4.0,0.72,,"dgilberti@field-ops.org","kmatthiesen@field-ops.org",
"96b4714f-c824-474a-bbe9-8c7e33b37ff7","JORN_051.basePlot.vst","2016-10-08","vst_JORN_2016","D14","JORN","JORN_051","31",,"31_01","PRGL2","Prosopis glandulosa Torr.","species",,,100,85,15,6.0,0.92,,"dgilberti@field-ops.org","kmatthiesen@field-ops.org",
"797bb44d-be07-4be4-bbd4-337414f5f404","JORN_051.basePlot.vst","2016-10-08","vst_JORN_2016","D14","JORN","JORN_051","41",,"41_01","PRGL2","Prosopis glandulosa Torr.","species",,,100,95,5,4.0,0.72,,"dgilberti@field-ops.org","kmatthiesen@field-ops.org",
"f122f612-e32b-4fd4-917f-fc85aeb00d9b","JORN_051.basePlot.vst","2016-10-08","vst_JORN_2016","D14","JORN","JORN_051","32",,"32_01","PRGL2","Prosopis glandulosa Torr.","species",,,100,75,25,17.0,0.90,,"dgilberti@field-ops.org","kmatthiesen@field-ops.org",
"f66ce48d-9779-4ec7-a328-93c263c88aae","JORN_065.basePlot.vst","2016-10-08","vst_JORN_2016","D14","JORN","JORN_065","41",,"41_01","PRGL2","Prosopis glandulosa Torr.","species",,,100,90,10,3.0,0.56,,"kmatthiesen@field-ops.org","dgilberti@field-ops.org",
"3c0eca34-a126-4656-aa7c-aa39ac91527b","JORN_064.basePlot.vst","2016-10-08","vst_JORN_2016","D14","JORN","JORN_064","41",,"41_01","PRGL2","Prosopis glandulosa Torr.","species",,,100,85,15,5.0,0.64,,"dgilberti@field-ops.org","kmatthiesen@field-ops.org",
"c9b22025-ec78-4ca0-ae17-746974c5930d","JORN_064.basePlot.vst","2016-10-08","vst_JORN_2016","D14","JORN","JORN_064","31",,"31_02","PRGL2","Prosopis glandulosa Torr.","species",,,100,75,25,16.0,0.82,,"dgilberti@field-ops.org","kmatthiesen@field-ops.org",
"f0ebe3fc-5f72-497e-b369-0564e94a3083","JORN_051.basePlot.vst","2016-10-08","vst_JORN_2016","D14","JORN","JORN_051","40",,"40_02","PRGL2","Prosopis glandulosa Torr.","species",,,100,80,20,4.0,0.78,,"dgilberti@field-ops.org","kmatthiesen@field-ops.org",
"f030056a-ff22-4b94-af98-b61472377f2f","JORN_055.basePlot.vst","2016-10-09","vst_JORN_2016","D14","JORN","JORN_055","32",,"32_01","PRGL2","Prosopis glandulosa Torr.","species",,,100,85,15,7.0,0.88,,"srose@neoninc.org","dgilberti@field-ops.org",
