uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,groupID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,volumePercent,livePercent,deadPercent,canopyArea,meanHeight,remarks,measuredBy,recordedBy,dataQF
"97b84192-e1a2-4d71-81d0-aa64bf01fbb4","NIWO_041.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_041","40",,"40_01","PIEN","Picea engelmannii Parry ex Engelm.","species",,,33,95,5,30.0,1.90,,"dbradley@neoninc.org","glacivita@field-ops.org",
"91a26a43-50ba-43a1-8d64-2c7a49883ae4","NIWO_041.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_041","40",,"40_02","PIEN","Picea engelmannii Parry ex Engelm.","species",,,100,90,10,10.0,1.42,,"dbradley@neoninc.org","glacivita@field-ops.org",
"8bfddb58-ccf5-40da-b730-d84586120293","NIWO_041.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_041","40",,"40_01","ABLAL","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","variety",,,67,85,15,30.0,1.90,,"dbradley@neoninc.org","glacivita@field-ops.org",
"41fc6626-8e1a-4510-86dd-d2afe409fe82","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","31",,"31_04","SALIX","Salix sp.","genus",,,100,92,8,1.0,0.20,,"dbradley@neoninc.org","jlinden@field-ops.org",
"4fefe8a3-aa8c-489e-bc80-d8d8712dfb21","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","41",,"41_03","SALIX","Salix sp.","genus",,,100,50,50,1.0,0.10,,"dbradley@neoninc.org","jlinden@field-ops.org",
"f3fb1d80-b1f2-4e94-81ae-a8191ad0f686","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","31",,"31_01","ABLAL","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","variety",,,100,80,20,12.0,1.76,,"dbradley@neoninc.org","jlinden@field-ops.org",
"0c204772-b56a-44f0-9f3a-37c3b8fb381e","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","31",,"31_05","ABLAL","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","variety",,,96,90,10,43.0,1.32,,"dbradley@neoninc.org","jlinden@field-ops.org",
"1bb2fb5c-c6ed-4c94-a631-94dab820961e","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","32",,"32_01","SALIX","Salix sp.","genus",,,100,75,25,5.0,0.66,,"dbradley@neoninc.org","jlinden@field-ops.org",
"79cd6ccc-ac4d-41fc-9f5c-74b92a37d259","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","41",,"41_01","SALIX","Salix sp.","genus",,,100,90,10,3.0,0.38,,"dbradley@neoninc.org","jlinden@field-ops.org",
"3f56d302-14bb-4a30-8ce3-f066879f2a4b","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","31",,"31_02","SALIX","Salix sp.","genus",,,100,95,5,1.0,0.22,,"dbradley@neoninc.org","jlinden@field-ops.org",
"0b41dff0-b208-4c88-a4e8-8c9c9bdf7748","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","31",,"31_05","SALIX","Salix sp.","genus",,,4,96,4,43.0,1.32,,"dbradley@neoninc.org","jlinden@field-ops.org",
"b09b2d48-69ea-4119-902c-d32e39452594","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","31",,"31_03","SALIX","Salix sp.","genus",,,100,95,5,1.0,0.14,,"dbradley@neoninc.org","jlinden@field-ops.org",
"3c7b9cfc-a669-477b-b31c-2ebde6700efb","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","40",,"40_01","ABLAL","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","variety",,,100,88,12,30.0,1.80,,"dbradley@neoninc.org","jlinden@field-ops.org",
"4db8f5e3-2d83-43bd-a2a6-dbf3f579f020","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","32",,"32_06","SALIX","Salix sp.","genus",,,100,92,8,1.0,0.30,,"dbradley@neoninc.org","jlinden@field-ops.org",
"578002af-462e-43d2-8050-a973f7a7f53c","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","32",,"32_02","PIEN","Picea engelmannii Parry ex Engelm.","species",,,100,98,2,2.0,0.48,,"dbradley@neoninc.org","jlinden@field-ops.org",
"6c983ea4-d20f-4bd4-a758-ba2f0e1ebd0f","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","32",,"32_05","SALIX","Salix sp.","genus",,,100,80,20,2.0,0.26,,"dbradley@neoninc.org","jlinden@field-ops.org",
"710f3624-d3d9-44b9-a8eb-109fb5e12b8d","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","41",,"41_02","SALIX","Salix sp.","genus",,,100,90,10,5.0,0.40,,"dbradley@neoninc.org","jlinden@field-ops.org",
"d1753040-bae7-462e-9c7b-4b4cda07647a","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","32",,"32_03","SALIX","Salix sp.","genus",,,100,63,37,4.0,0.32,,"dbradley@neoninc.org","jlinden@field-ops.org",
"497eedcc-2a3a-48b0-9f55-6448809a4c67","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","32",,"32_04","PIEN","Picea engelmannii Parry ex Engelm.","species",,,15,96,4,4.0,0.46,,"dbradley@neoninc.org","jlinden@field-ops.org",
"4f668e4b-2197-4f30-95bc-a13ba5172783","NIWO_049.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_049","32",,"32_04","SALIX","Salix sp.","genus",,,85,90,10,4.0,0.46,,"dbradley@neoninc.org","jlinden@field-ops.org",
"37a7b0de-ff86-4f85-9a1f-67b20f0c8d0d","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","41",,"41_06","SALIX","Salix sp.","genus",,,100,70,30,1.0,0.46,,"dbradley@neoninc.org","jlinden@field-ops.org",
"f7e04a59-33ae-49ba-8135-f3e7951b3301","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","41",,"41_03","SALIX","Salix sp.","genus",,,100,95,5,1.0,0.18,,"dbradley@neoninc.org","jlinden@field-ops.org",
"5b517134-104a-4586-95ec-a6ee6754efd1","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","40",,"40_10","SALIX","Salix sp.","genus",,,100,70,30,1.0,0.26,,"dbradley@neoninc.org","jlinden@field-ops.org",
"66d53e20-8dd7-4bf9-a699-ec9ea9f92b2a","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","41",,"41_09","PIEN","Picea engelmannii Parry ex Engelm.","species",,,40,85,15,4.0,2.08,,"dbradley@neoninc.org","jlinden@field-ops.org",
"707ff738-24c8-4a8d-b8e8-e056aba56b57","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","31",,"31_05","SALIX","Salix sp.","genus",,,100,90,10,4.0,0.52,,"dbradley@neoninc.org","jlinden@field-ops.org",
"021f0dde-0e92-4cd6-b642-d8be9cbe1b43","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","32",,"32_05","SALIX","Salix sp.","genus",,,65,70,30,8.0,0.60,,"dbradley@neoninc.org","jlinden@field-ops.org",
"9eb9dc4d-f4cd-4ed0-91b9-6835d1def722","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","31",,"31_01","SALIX","Salix sp.","genus",,,100,85,15,4.0,0.42,,"dbradley@neoninc.org","jlinden@field-ops.org",
"f9db18ec-2947-47a7-a4eb-42c1980da55a","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","32",,"32_04","SALIX","Salix sp.","genus",,,95,90,10,4.0,1.02,,"dbradley@neoninc.org","jlinden@field-ops.org",
"43390007-7668-4ce8-b1ee-df4a979663cf","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","40",,"40_01","SALIX","Salix sp.","genus",,,100,85,15,5.0,0.44,,"dbradley@neoninc.org","jlinden@field-ops.org",
"45736cba-3db7-4f2d-9518-5518381ae5b9","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","32",,"32_03","SALIX","Salix sp.","genus",,,100,95,5,3.0,0.62,,"dbradley@neoninc.org","jlinden@field-ops.org",
"3c2f2082-a648-4787-ae4f-c44c49d1931d","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","41",,"41_05","SALIX","Salix sp.","genus",,,100,93,7,1.0,0.48,,"dbradley@neoninc.org","jlinden@field-ops.org",
"d40a9ef7-b646-49bf-a0bc-46eb1adb2a39","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","40",,"40_07","SALIX","Salix sp.","genus",,,100,85,15,2.0,0.46,,"dbradley@neoninc.org","jlinden@field-ops.org",
"79ebdd3a-84fb-4daa-bf7e-579c95e8aef4","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","41",,"41_11","SALIX","Salix sp.","genus",,,100,72,28,3.0,0.32,,"dbradley@neoninc.org","jlinden@field-ops.org",
"3a8c0a15-fd54-4b42-b052-3725abe6a255","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","41",,"41_02","SALIX","Salix sp.","genus",,,100,95,5,1.0,0.22,,"dbradley@neoninc.org","jlinden@field-ops.org",
"0f67e0e1-df69-4351-b741-0944caa620e4","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","32",,"32_02","SALIX","Salix sp.","genus",,,100,97,3,1.0,0.12,,"dbradley@neoninc.org","jlinden@field-ops.org",
"cdc199f9-c3ad-4ac1-87e0-5fdf883d624a","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","41",,"41_04","SALIX","Salix sp.","genus",,,100,93,7,1.0,0.28,,"dbradley@neoninc.org","jlinden@field-ops.org",
"7a0c2a66-b46c-4319-8699-3c8cf9ff7459","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","32",,"32_01","SALIX","Salix sp.","genus",,,100,85,15,6.0,0.46,,"dbradley@neoninc.org","jlinden@field-ops.org",
"7155bca6-10c6-4994-99c8-0da384a79a60","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","40",,"40_09","SALIX","Salix sp.","genus",,,100,90,10,1.0,0.38,,"dbradley@neoninc.org","jlinden@field-ops.org",
"a3d248d7-61da-472c-89fa-738548d28ec0","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","32",,"32_04","ABLAL","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","variety",,,5,99,1,4.0,1.02,,"dbradley@neoninc.org","jlinden@field-ops.org",
"494bfb18-78f7-4acd-952e-ce24742ebf88","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","40",,"40_02","SALIX","Salix sp.","genus",,,100,96,4,2.0,0.50,,"dbradley@neoninc.org","jlinden@field-ops.org",
"ddec7dce-bf98-4526-b52a-6ac643115522","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","31",,"31_02","SALIX","Salix sp.","genus",,,100,90,10,1.0,0.20,,"dbradley@neoninc.org","jlinden@field-ops.org",
"69471c75-90c1-43a8-9853-1a9e2ed8cd1f","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","41",,"41_08","SALIX","Salix sp.","genus",,,100,95,5,1.0,0.10,,"dbradley@neoninc.org","jlinden@field-ops.org",
"c688d752-2fcf-4526-977e-12852cf3b6c5","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","32",,"32_05","ABLAL","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","variety",,,35,70,30,8.0,0.60,,"dbradley@neoninc.org","jlinden@field-ops.org",
"1e214749-173a-4554-bdcb-9c5c0969ef70","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","40",,"40_03","PIEN","Picea engelmannii Parry ex Engelm.","species",,,95,90,10,13.0,1.06,,"dbradley@neoninc.org","jlinden@field-ops.org",
"91249bf9-cb28-4076-8ed2-f288eac36316","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","31",,"31_04","SALIX","Salix sp.","genus",,,5,98,2,53.0,1.12,,"dbradley@neoninc.org","jlinden@field-ops.org",
"b9589200-833c-407d-910d-63d33523bdc3","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","41",,"41_09","ABLAL","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","variety",,,60,90,10,4.0,2.08,,"dbradley@neoninc.org","jlinden@field-ops.org",
"8fc7bbfa-805c-42d1-ae14-f60c6f0ae301","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","40",,"40_04","SALIX","Salix sp.","genus",,,100,75,25,1.0,0.44,,"dbradley@neoninc.org","jlinden@field-ops.org",
"e3477c42-1575-440f-9490-f4b0c8406157","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","31",,"31_06","SALIX","Salix sp.","genus",,,100,97,3,1.0,0.36,,"dbradley@neoninc.org","jlinden@field-ops.org",
"ea56a561-c681-4336-8303-c3d4e0a04c77","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","31",,"31_03","SALIX","Salix sp.","genus",,,100,90,10,4.0,0.30,,"dbradley@neoninc.org","jlinden@field-ops.org",
"ee7c652f-e5a1-4a6f-9b4a-6fd48b00c190","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","40",,"40_06","SALIX","Salix sp.","genus",,,100,85,15,2.0,0.32,,"dbradley@neoninc.org","jlinden@field-ops.org",
"7a3e5ad8-cb34-4088-97ef-103885cdcef9","NIWO_062.basePlot.vst","2016-09-15","vst_NIWO_2016","D13","NIWO","NIWO_062","40",,"40_05","SALIX","Salix sp.","genus",,,100,80,20,2.0,0.50,,"dbradley@neoninc.org","jlinden@field-ops.org",
"3ea55bcb-5608-44c9-a051-c803e3b3936a","NIWO_006.basePlot.vst","2016-09-19","vst_NIWO_2016","D13","NIWO","NIWO_006","32",,"32_02","SALIX","Salix sp.","genus",,,100,94,6,3.0,0.22,,"jboyer@field-ops.org","tdelpriore@neoninc.org",
"9325f96e-8a7a-43e7-b830-245415c6d437","NIWO_024.basePlot.vst","2016-09-19","vst_NIWO_2016","D13","NIWO","NIWO_024","31",,"31_01","SALIX","Salix sp.","genus",,,100,100,0,7.0,0.36,,"jboyer@field-ops.org","tdelpriore@neoninc.org",
"5896c4bd-3b12-418f-8fdc-3c4e9ea9d4cc","NIWO_018.basePlot.vst","2016-09-19","vst_NIWO_2016","D13","NIWO","NIWO_018","32",,"32_03","SALIX","Salix sp.","genus",,,100,90,10,3.0,0.28,,"jboyer@field-ops.org","tdelpriore@neoninc.org",
"1adfc7c3-1e22-4889-a36c-19301c5d7b7e","NIWO_018.basePlot.vst","2016-09-19","vst_NIWO_2016","D13","NIWO","NIWO_018","32",,"32_02","SALIX","Salix sp.","genus",,,100,98,2,2.0,0.22,,"jboyer@field-ops.org","tdelpriore@neoninc.org",
"14cecd37-95fc-414a-af51-32cb128081bb","NIWO_006.basePlot.vst","2016-09-19","vst_NIWO_2016","D13","NIWO","NIWO_006","40",,"40_02","SALIX","Salix sp.","genus",,,100,65,35,2.0,0.40,,"jboyer@field-ops.org","tdelpriore@neoninc.org",
"9571ed6a-2ee0-4df3-8e63-4dc3f11144d1","NIWO_006.basePlot.vst","2016-09-19","vst_NIWO_2016","D13","NIWO","NIWO_006","40",,"40_01","SALIX","Salix sp.","genus",,,100,96,4,4.0,0.30,,"jboyer@field-ops.org","tdelpriore@neoninc.org",
"8a810872-8883-4d53-b261-e69f95e7b1a7","NIWO_006.basePlot.vst","2016-09-19","vst_NIWO_2016","D13","NIWO","NIWO_006","32",,"32_01","SALIX","Salix sp.","genus",,,100,90,10,1.0,0.24,,"jboyer@field-ops.org","tdelpriore@neoninc.org",
"7a033f39-727f-4b96-ae98-781c42ef4d27","NIWO_006.basePlot.vst","2016-09-19","vst_NIWO_2016","D13","NIWO","NIWO_006","41",,"41_01","SALIX","Salix sp.","genus",,,100,85,15,8.0,0.44,,"jboyer@field-ops.org","tdelpriore@neoninc.org",
"849fd331-9f44-421e-b3fb-4a6c199f911d","NIWO_018.basePlot.vst","2016-09-19","vst_NIWO_2016","D13","NIWO","NIWO_018","32",,"32_01","SALIX","Salix sp.","genus",,,100,95,5,7.0,0.50,,"jboyer@field-ops.org","tdelpriore@neoninc.org",
"2d26bb1b-f071-4a65-b0a0-777b9a9636b8","NIWO_052.basePlot.vst","2016-09-20","vst_NIWO_2016","D13","NIWO","NIWO_052","41",,"41_01","SALIX","Salix sp.","genus",,,100,70,30,4.0,0.36,,"skovach@field-ops.org","tdelpriore@neoninc.org",
"d31cd3c4-6eea-473c-8b2c-2e9bb79f5f57","NIWO_052.basePlot.vst","2016-09-20","vst_NIWO_2016","D13","NIWO","NIWO_052","41",,"41_02","SALIX","Salix sp.","genus",,,100,90,10,6.0,0.30,,"skovach@field-ops.org","tdelpriore@neoninc.org",
"9da58f96-3390-4a6b-b412-beb8d07ffb2d","NIWO_047.basePlot.vst","2016-09-20","vst_NIWO_2016","D13","NIWO","NIWO_047","40",,"40_01","PIEN","Picea engelmannii Parry ex Engelm.","species",,,59,98,2,60.0,1.02,,"skovach@field-ops.org","tdelpriore@neoninc.org",
"b6e1db0a-c5d5-4967-ae29-3e4fde06877d","NIWO_052.basePlot.vst","2016-09-20","vst_NIWO_2016","D13","NIWO","NIWO_052","32",,"32_01","SALIX","Salix sp.","genus",,,100,98,2,5.0,0.42,,"skovach@field-ops.org","tdelpriore@neoninc.org",
"f41b73e9-aee2-4bd3-91e0-79276cba9a2d","NIWO_047.basePlot.vst","2016-09-20","vst_NIWO_2016","D13","NIWO","NIWO_047","40",,"40_01","ABLAL","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","variety",,,40,98,2,60.0,1.02,,"skovach@field-ops.org","tdelpriore@neoninc.org",
"112984cf-fff6-47fc-8fc3-7a2c01cbbc91","NIWO_047.basePlot.vst","2016-09-20","vst_NIWO_2016","D13","NIWO","NIWO_047","40",,"40_01","SALIX","Salix sp.","genus",,,1,96,4,60.0,1.02,,"skovach@field-ops.org","tdelpriore@neoninc.org",
"70d60623-a80b-4f6c-8da5-1f4ce9db0f18","NIWO_053.basePlot.vst","2016-09-20","vst_NIWO_2016","D13","NIWO","NIWO_053","41",,"41_01","SALIX","Salix sp.","genus",,,100,92,8,3.0,0.24,,"skovach@field-ops.org","tdelpriore@neoninc.org",
"ee66098d-f590-4030-a418-a0a6e9a1cc98","NIWO_053.basePlot.vst","2016-09-20","vst_NIWO_2016","D13","NIWO","NIWO_053","41",,"41_02","SALIX","Salix sp.","genus",,,100,95,5,28.0,0.70,,"skovach@field-ops.org","tdelpriore@neoninc.org",
"1c704626-064c-4370-89a0-609bea1714a0","NIWO_052.basePlot.vst","2016-09-20","vst_NIWO_2016","D13","NIWO","NIWO_052","32",,"32_03","SALIX","Salix sp.","genus",,,100,90,10,4.0,0.32,,"skovach@field-ops.org","tdelpriore@neoninc.org",
"fa1833a2-56e5-4374-8ca3-452c981d9dec","NIWO_052.basePlot.vst","2016-09-20","vst_NIWO_2016","D13","NIWO","NIWO_052","32",,"32_04","SALIX","Salix sp.","genus",,,2,96,4,40.0,0.90,,"skovach@field-ops.org","tdelpriore@neoninc.org",
"2b87d540-8353-4e4a-851f-09e719e50c2e","NIWO_052.basePlot.vst","2016-09-20","vst_NIWO_2016","D13","NIWO","NIWO_052","32",,"32_04","PIEN","Picea engelmannii Parry ex Engelm.","species",,,20,90,10,40.0,0.90,,"skovach@field-ops.org","tdelpriore@neoninc.org",
"ec316480-1979-429c-a808-584c70139a74","NIWO_052.basePlot.vst","2016-09-20","vst_NIWO_2016","D13","NIWO","NIWO_052","41",,"41_03","SALIX","Salix sp.","genus",,,100,80,20,12.0,0.44,,"skovach@field-ops.org","tdelpriore@neoninc.org",
"6c03784b-27c3-4740-bdaa-f24242b15bac","NIWO_052.basePlot.vst","2016-09-20","vst_NIWO_2016","D13","NIWO","NIWO_052","32",,"32_04","ABLAL","Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa","variety",,,78,80,20,40.0,0.90,,"skovach@field-ops.org","tdelpriore@neoninc.org",
"c099b610-91b9-4626-9408-de89f41ce464","NIWO_052.basePlot.vst","2016-09-20","vst_NIWO_2016","D13","NIWO","NIWO_052","32",,"32_02","SALIX","Salix sp.","genus",,,100,95,5,1.0,0.30,,"skovach@field-ops.org","tdelpriore@neoninc.org",
"01f6eb29-7fbc-4419-89ff-8ca9f1d763ef","NIWO_052.basePlot.vst","2016-09-20","vst_NIWO_2016","D13","NIWO","NIWO_052","31",,"31_01","SALIX","Salix sp.","genus",,,100,98,2,2.0,0.38,,"skovach@field-ops.org","tdelpriore@neoninc.org",
"b0d31342-d699-4751-b832-032b5bee98d2","NIWO_055.basePlot.vst","2016-09-21","vst_NIWO_2016","D13","NIWO","NIWO_055","31",,"31_01","SALIX","Salix sp.","genus",,,100,80,20,4.0,0.34,,"skovach@field-ops.org","arothchild@field-ops.org",
"d97473ce-2ad1-44ba-b052-ee12dc0b9b0f","NIWO_044.basePlot.vst","2016-09-21","vst_NIWO_2016","D13","NIWO","NIWO_044","40",,"40_01","PIEN","Picea engelmannii Parry ex Engelm.","species",,,100,98,2,4.0,0.80,,"skovach@field-ops.org","arothchild@field-ops.org",
"213ac7a1-beed-40b8-98a7-85eb96088d1b","NIWO_055.basePlot.vst","2016-09-21","vst_NIWO_2016","D13","NIWO","NIWO_055","32",,"32_01","SALIX","Salix sp.","genus",,,100,97,3,6.0,0.50,,"skovach@field-ops.org","arothchild@field-ops.org",
"4ca5d358-b228-43e3-81b6-164153a626e2","NIWO_055.basePlot.vst","2016-09-21","vst_NIWO_2016","D13","NIWO","NIWO_055","41",,"41_01","SALIX","Salix sp.","genus",,,100,99,1,3.0,0.42,,"skovach@field-ops.org","arothchild@field-ops.org",
"e1409350-c133-40b5-993c-6cdb4ff8d014","NIWO_055.basePlot.vst","2016-09-21","vst_NIWO_2016","D13","NIWO","NIWO_055","32",,"32_02","SALIX","Salix sp.","genus",,,100,95,5,16.0,0.44,,"skovach@field-ops.org","arothchild@field-ops.org",
