uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,groupID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,volumePercent,livePercent,deadPercent,canopyArea,meanHeight,remarks,measuredBy,recordedBy,dataQF
"22c25b7b-b67a-41b5-9c95-56acb1b42bbd","SRER_042.basePlot.vst","2016-01-11","vst_SRER_2016","D14","SRER","SRER_042","39","3","39 _0","PROSO","Prosopis sp.","genus",,,40,65,35,16.0,3.26,,"mgaetani@neoninc.org","mjones@neoninc.org","legacyData"
"13e74db1-1769-4481-92d4-8df18cbdfa88","SRER_042.basePlot.vst","2016-01-11","vst_SRER_2016","D14","SRER","SRER_042","23","2","23 _0","LYPA","Lycium pallidum Miers","species",,,100,50,50,1.0,0.86,,"dcrandall@neoninc.org","shiebert@neoninc.org","legacyData"
"3c5c50c8-be85-4ef3-95e4-ee92c3f3bbc3","SRER_042.basePlot.vst","2016-01-11","vst_SRER_2016","D14","SRER","SRER_042","23","2","23 _0","LATR2","Larrea tridentata (DC.) Coville","species",,,100,100,0,1.0,1.40,,"dcrandall@neoninc.org","shiebert@neoninc.org","legacyData"
"890a1ac5-9715-45c7-a984-0681c0a076d1","SRER_045.basePlot.vst","2016-01-12","vst_SRER_2016","D14","SRER","SRER_045","21","4","21_00","LYPA","Lycium pallidum Miers","species",,,100,80,20,1.0,1.14,,"shiebert@neoninc.org","kharris@neoninc.org","legacyData"
"24e4637c-f687-40e1-b8ed-e385f616af62","SRER_045.basePlot.vst","2016-01-12","vst_SRER_2016","D14","SRER","SRER_045","21","4","21_00","LATR2","Larrea tridentata (DC.) Coville","species",,,100,100,0,1.0,1.12,,"shiebert@neoninc.org","kharris@neoninc.org","legacyData"
"fac04bbf-ef54-450a-985e-3e95918f03d3","SRER_053.basePlot.vst","2016-01-12","vst_SRER_2016","D14","SRER","SRER_053","39","1","39_00","LATR2","Larrea tridentata (DC.) Coville","species",,,100,90,10,4.0,2.60,,"dcrandall@neoninc.org","krian@neoninc.org","legacyData"
"8b6c11da-f879-44ea-a9de-d932a9629974","SRER_054.basePlot.vst","2016-01-12","vst_SRER_2016","D14","SRER","SRER_054","39",,"39_00","LATR2","Larrea tridentata (DC.) Coville","species",,,100,100,0,2.0,0.56,,"mgaetani@neoninc.org","jhudson@neoninc.org","legacyData"
"a8619740-8cee-48e6-952d-850573425f49","SRER_054.basePlot.vst","2016-01-12","vst_SRER_2016","D14","SRER","SRER_054","41",,"41_00","PROSO","Prosopis sp.","genus",,,20,,,9.0,2.10,,"mgaetani@neoninc.org","jhudson@neoninc.org","legacyData"
"e6f94fe9-183c-4cc1-9e3d-4c5f2dae5cce","SRER_054.basePlot.vst","2016-01-12","vst_SRER_2016","D14","SRER","SRER_054","41",,"41_00","CEEH","Celtis ehrenbergiana (Klotzsch) Liebm.","species",,,100,80,20,9.0,2.00,,"mgaetani@neoninc.org","jhudson@neoninc.org","legacyData"
"673209b2-08bc-4c1e-b248-a5cfb2b056e5","SRER_054.basePlot.vst","2016-01-12","vst_SRER_2016","D14","SRER","SRER_054","39",,"39_00","ACGR","Acacia greggii A. Gray","species",,,100,50,50,2.0,0.86,,"mgaetani@neoninc.org","jhudson@neoninc.org","legacyData"
"4c567c86-cf3c-4156-b006-dbf8d3b073a8","SRER_054.basePlot.vst","2016-01-12","vst_SRER_2016","D14","SRER","SRER_054","39",,"39_00","EPTR","Ephedra trifurca Torr. ex S. Watson","species",,,100,70,30,2.0,1.14,,"mgaetani@neoninc.org","jhudson@neoninc.org","legacyData"
"551b3f19-81a2-4c29-8365-8e8de39343a0","SRER_045.basePlot.vst","2016-01-12","vst_SRER_2016","D14","SRER","SRER_045","23","2","23 _0","CEEH","Celtis ehrenbergiana (Klotzsch) Liebm.","species",,,100,40,60,1.0,1.00,,"shiebert@neoninc.org","kharris@neoninc.org","legacyData"
"76bc4256-07d5-4158-9276-3f181134acf7","SRER_054.basePlot.vst","2016-01-12","vst_SRER_2016","D14","SRER","SRER_054","41",,"41 _0","PROSO","Prosopis sp.","genus",,,20,,,9.0,2.10,,"mgaetani@neoninc.org","jhudson@neoninc.org","legacyData"
"fb321a95-f29e-4705-880f-6fbe8e1465aa","SRER_045.basePlot.vst","2016-01-12","vst_SRER_2016","D14","SRER","SRER_045","21","4","21 _0","LATR2","Larrea tridentata (DC.) Coville","species",,,100,100,0,1.0,1.12,,"shiebert@neoninc.org","kharris@neoninc.org","legacyData"
"913d1169-be5f-4e0e-a251-b84b1aa61c09","SRER_045.basePlot.vst","2016-01-12","vst_SRER_2016","D14","SRER","SRER_045","21","4","21 _0","LYPA","Lycium pallidum Miers","species",,,100,80,20,1.0,1.14,,"shiebert@neoninc.org","kharris@neoninc.org","legacyData"
"e8b40770-73ed-4973-a7fb-67363392b33d","SRER_053.basePlot.vst","2016-01-12","vst_SRER_2016","D14","SRER","SRER_053","39","1","39 _0","LATR2","Larrea tridentata (DC.) Coville","species",,,100,90,10,4.0,2.60,,"dcrandall@neoninc.org","krian@neoninc.org","legacyData"
"78dca99e-88bc-4583-a083-e013058c2daf","SRER_054.basePlot.vst","2016-01-12","vst_SRER_2016","D14","SRER","SRER_054","39",,"39 _0","LATR2","Larrea tridentata (DC.) Coville","species",,,100,100,0,2.0,0.56,,"mgaetani@neoninc.org","jhudson@neoninc.org","legacyData"
"7ddb1cee-2d51-4d0c-a670-a67c3b2458d8","SRER_054.basePlot.vst","2016-01-12","vst_SRER_2016","D14","SRER","SRER_054","39",,"39 _0","ACGR","Acacia greggii A. Gray","species",,,100,50,50,2.0,0.86,,"mgaetani@neoninc.org","jhudson@neoninc.org","legacyData"
"45dd3930-491e-425e-9143-d795a7494321","SRER_054.basePlot.vst","2016-01-12","vst_SRER_2016","D14","SRER","SRER_054","39",,"39 _0","EPTR","Ephedra trifurca Torr. ex S. Watson","species",,,100,70,30,2.0,1.14,,"mgaetani@neoninc.org","jhudson@neoninc.org","legacyData"
"ee7d5435-84cd-4580-8b8a-4ca7c3f8aa14","SRER_054.basePlot.vst","2016-01-12","vst_SRER_2016","D14","SRER","SRER_054","41",,"41 _0","CEEH","Celtis ehrenbergiana (Klotzsch) Liebm.","species",,,100,80,20,9.0,2.00,,"mgaetani@neoninc.org","jhudson@neoninc.org","legacyData"
"120f390e-6411-45f1-bbac-60ebbf729148","SRER_045.basePlot.vst","2016-01-12","vst_SRER_2016","D14","SRER","SRER_045","23","2","23_00","CEEH","Celtis ehrenbergiana (Klotzsch) Liebm.","species",,,100,40,60,1.0,1.00,,"shiebert@neoninc.org","kharris@neoninc.org","legacyData"
"2f6b3fce-a7d0-47fc-8586-66c71e3a0763","SRER_059.basePlot.vst","2016-01-13","vst_SRER_2016","D14","SRER","SRER_059","41","4","41_00","FOUQU","Fouquieria sp.","genus",,,100,100,0,1.0,0.28,,"jhudson@neoninc.org","krian@neoninc.org","legacyData"
"c8172752-4bf1-43b4-8161-85ce27a34ef8","SRER_059.basePlot.vst","2016-01-13","vst_SRER_2016","D14","SRER","SRER_059","21","1","21_00","LATR2","Larrea tridentata (DC.) Coville","species",,,100,90,10,1.0,1.68,,"jhudson@neoninc.org","krian@neoninc.org","legacyData"
"bb61fb81-5738-4269-b5fe-a9cba973c2df","SRER_058.basePlot.vst","2016-01-13","vst_SRER_2016","D14","SRER","SRER_058","23","2","23_00","LATR2","Larrea tridentata (DC.) Coville","species",,,100,95,5,4.0,2.22,,"shiebert@neoninc.org","kharris@neoninc.org","legacyData"
"ae174fc8-7e7d-4e68-ba7b-f47abf8c88ea","SRER_058.basePlot.vst","2016-01-13","vst_SRER_2016","D14","SRER","SRER_058","23","2","23_00","FOUQU","Fouquieria sp.","genus",,,100,100,0,4.0,1.38,,"shiebert@neoninc.org","kharris@neoninc.org","legacyData"
"28c4d210-6532-48b0-ab46-87f77b05a533","SRER_058.basePlot.vst","2016-01-13","vst_SRER_2016","D14","SRER","SRER_058","23","4","23_00","HYEM","Hyptis emoryi Torr.","species",,,100,90,10,4.0,1.34,,"shiebert@neoninc.org","kharris@neoninc.org","legacyData"
"50e9380d-a212-4fd1-b4cf-f9661ab76f16","SRER_059.basePlot.vst","2016-01-13","vst_SRER_2016","D14","SRER","SRER_059","21","1","21 _0","LATR2","Larrea tridentata (DC.) Coville","species",,,100,90,10,1.0,1.68,,"jhudson@neoninc.org","krian@neoninc.org","legacyData"
"db97cd59-1abb-4c0c-a068-2b418d7ae345","SRER_058.basePlot.vst","2016-01-13","vst_SRER_2016","D14","SRER","SRER_058","23","2","23 _0","FOUQU","Fouquieria sp.","genus",,,100,100,0,4.0,1.38,,"shiebert@neoninc.org","kharris@neoninc.org","legacyData"
"1c5182e0-733a-4621-a2fb-fceeba198f7d","SRER_058.basePlot.vst","2016-01-13","vst_SRER_2016","D14","SRER","SRER_058","23","4","23 _0","HYEM","Hyptis emoryi Torr.","species",,,100,90,10,4.0,1.34,,"shiebert@neoninc.org","kharris@neoninc.org","legacyData"
"923c3345-2447-4370-81d0-f27245fb9568","SRER_058.basePlot.vst","2016-01-13","vst_SRER_2016","D14","SRER","SRER_058","23","2","23 _0","LATR2","Larrea tridentata (DC.) Coville","species",,,100,95,5,4.0,2.22,,"shiebert@neoninc.org","kharris@neoninc.org","legacyData"
"71ad396a-4f63-4557-a9a5-b10b7daf3536","SRER_059.basePlot.vst","2016-01-13","vst_SRER_2016","D14","SRER","SRER_059","41","4","41 _0","FOUQU","Fouquieria sp.","genus",,,100,100,0,1.0,0.28,,"jhudson@neoninc.org","krian@neoninc.org","legacyData"
"8a899f12-2375-4a4f-9796-12c65728f80c","SRER_055.basePlot.vst","2016-01-14","vst_SRER_2016","D14","SRER","SRER_055","39","1","39_00","LATR2","Larrea tridentata (DC.) Coville","species",,,100,80,20,2.0,2.26,,"shiebert@neoninc.org","kharris@neoninc.org","legacyData"
"2871f8ed-323c-4270-8719-e331b5d7e7b8","SRER_051.basePlot.vst","2016-01-14","vst_SRER_2016","D14","SRER","SRER_051","23","2","23_00","LATR2","Larrea tridentata (DC.) Coville","species",,,100,90,10,1.0,1.40,,"krian@neoninc.org","mjones@neoninc.org","legacyData"
"e81a9be9-169c-4116-9ca3-a62fc4342080","SRER_049.basePlot.vst","2016-01-14","vst_SRER_2016","D14","SRER","SRER_049","21","1","21_00","LATR2","Larrea tridentata (DC.) Coville","species",,,100,90,10,6.0,2.00,,"mjones@neoninc.org","krian@neoninc.org","legacyData"
"f3ab64a9-8a7a-4ae3-8846-98253e6f8459","SRER_055.basePlot.vst","2016-01-14","vst_SRER_2016","D14","SRER","SRER_055","39","1","39 _0","LATR2","Larrea tridentata (DC.) Coville","species",,,100,80,20,2.0,2.26,,"shiebert@neoninc.org","kharris@neoninc.org","legacyData"
"dd33cd82-9a09-4cf4-b534-9b7be2c034a3","SRER_049.basePlot.vst","2016-01-14","vst_SRER_2016","D14","SRER","SRER_049","21","1","21 _0","LATR2","Larrea tridentata (DC.) Coville","species",,,100,90,10,6.0,2.00,,"mjones@neoninc.org","krian@neoninc.org","legacyData"
"5f5ec5d4-df7d-44ab-9318-3d87810f0e92","SRER_051.basePlot.vst","2016-01-14","vst_SRER_2016","D14","SRER","SRER_051","23","2","23 _0","LATR2","Larrea tridentata (DC.) Coville","species",,,100,90,10,1.0,1.40,,"krian@neoninc.org","mjones@neoninc.org","legacyData"
"31dc7545-4465-4b25-bb99-7a48ce1b11d5","SRER_043.basePlot.vst","2016-01-15","vst_SRER_2016","D14","SRER","SRER_043","21","1","21 _0","LATR2","Larrea tridentata (DC.) Coville","species",,,100,80,20,1.0,1.36,,"shiebert@neoninc.org","kharris@neoninc.org","legacyData"
"5dde895a-fe36-4773-bb9c-12af3df72209","SRER_043.basePlot.vst","2016-01-15","vst_SRER_2016","D14","SRER","SRER_043","21","1","21_00","LATR2","Larrea tridentata (DC.) Coville","species",,,100,80,20,1.0,1.36,,"shiebert@neoninc.org","kharris@neoninc.org","legacyData"
"bc0946b4-03cf-468a-8019-584c750dfa2b","SRER_056.basePlot.vst","2016-01-25","vst_SRER_2016","D14","SRER","SRER_056","39","3","39_00","LATR2","Larrea tridentata (DC.) Coville","species",,,100,90,10,1.0,1.58,,"shiebert@neoninc.org","kharris@neoninc.org","legacyData"
"428cf7f8-3845-4fb5-961c-34cee7dee05b","SRER_056.basePlot.vst","2016-01-25","vst_SRER_2016","D14","SRER","SRER_056","39","3","39 _0","LATR2","Larrea tridentata (DC.) Coville","species",,,100,90,10,1.0,1.58,,"shiebert@neoninc.org","kharris@neoninc.org","legacyData"
"331384fc-23bf-4e7b-9f9d-888dd46d4621","SRER_052.basePlot.vst","2016-01-26","vst_SRER_2016","D14","SRER","SRER_052","21","1","21 _0","FOUQU","Fouquieria sp.","genus",,,100,90,10,1.0,1.32,,"kharris@neoninc.org","shiebert@neoninc.org","legacyData"
"7feffa4a-5062-4756-946d-a3e9c4b46eb4","SRER_052.basePlot.vst","2016-01-26","vst_SRER_2016","D14","SRER","SRER_052","21","1","21 _0","LATR2","Larrea tridentata (DC.) Coville","species",,,100,90,10,1.0,1.24,,"kharris@neoninc.org","shiebert@neoninc.org","legacyData"
"05b1e3ff-7f58-42f2-9d5e-9554bcab36e4","SRER_044.basePlot.vst","2016-01-26","vst_SRER_2016","D14","SRER","SRER_044","39","1","39 _0","LATR2","Larrea tridentata (DC.) Coville","species",,,100,0,100,1.0,1.28,,"shiebert@neoninc.org","kharris@neoninc.org","legacyData"
"1fc74da1-8930-480b-8d44-3005f51eb358","SRER_052.basePlot.vst","2016-01-26","vst_SRER_2016","D14","SRER","SRER_052","21","1","21_00","FOUQU","Fouquieria sp.","genus",,,100,90,10,1.0,1.32,,"kharris@neoninc.org","shiebert@neoninc.org","legacyData"
"4a8a931c-99d1-4066-b0e9-8f7200aa3fdb","SRER_044.basePlot.vst","2016-01-26","vst_SRER_2016","D14","SRER","SRER_044","41","4","41 _0","FOUQU","Fouquieria sp.","genus",,,100,100,0,1.0,0.78,,"shiebert@neoninc.org","kharris@neoninc.org","legacyData"
"e8d04901-2858-4f67-8eef-fa9a38214e51","SRER_044.basePlot.vst","2016-01-26","vst_SRER_2016","D14","SRER","SRER_044","41","4","41_00","FOUQU","Fouquieria sp.","genus",,,100,100,0,1.0,0.78,,"shiebert@neoninc.org","kharris@neoninc.org","legacyData"
"f1577f60-19d3-4cc7-b3a4-8db4ee56d748","SRER_044.basePlot.vst","2016-01-26","vst_SRER_2016","D14","SRER","SRER_044","39","1","39_00","LATR2","Larrea tridentata (DC.) Coville","species",,,100,0,100,1.0,1.28,,"shiebert@neoninc.org","kharris@neoninc.org","legacyData"
"e2e3a6ec-e06e-454d-85e1-ad11b8f74386","SRER_052.basePlot.vst","2016-01-26","vst_SRER_2016","D14","SRER","SRER_052","21","1","21_00","LATR2","Larrea tridentata (DC.) Coville","species",,,100,90,10,1.0,1.24,,"kharris@neoninc.org","shiebert@neoninc.org","legacyData"
"ddc21025-1f6e-4494-a403-8c4d509dfd84","SRER_050.basePlot.vst","2016-01-27","vst_SRER_2016","D14","SRER","SRER_050","39","1","39 _0","LATR2","Larrea tridentata (DC.) Coville","species",,,100,80,20,5.0,2.18,,"kharris@neoninc.org","shiebert@neoninc.org","legacyData"
"5ee5913c-fd1f-4a6f-9fe3-59550575f7ae","SRER_050.basePlot.vst","2016-01-27","vst_SRER_2016","D14","SRER","SRER_050","39","1","39_00","LATR2","Larrea tridentata (DC.) Coville","species",,,100,80,20,5.0,2.18,,"kharris@neoninc.org","shiebert@neoninc.org","legacyData"
